product,date,month,year,value,variable_type,source_file,source_table,source_page
medio_pollo,2022-07-01,7,2022,149.93,production_tons,Avicultura-en-Cifras-2024_17-09-2024.pdf,Tabla 5.3.1,95
medio_pollo,2022-08-01,8,2022,149.607,production_tons,Avicultura-en-Cifras-2024_17-09-2024.pdf,Tabla 5.3.1,95
medio_pollo,2022-09-01,9,2022,156.883,production_tons,Avicultura-en-Cifras-2024_17-09-2024.pdf,Tabla 5.3.1,95
medio_pollo,2022-10-01,10,2022,160.015,production_tons,Avicultura-en-Cifras-2024_17-09-2024.pdf,Tabla 5.3.1,95
medio_pollo,2022-11-01,11,2022,158.998,production_tons,Avicultura-en-Cifras-2024_17-09-2024.pdf,Tabla 5.3.1,95
medio_pollo,2022-12-01,12,2022,156.232,production_tons,Avicultura-en-Cifras-2024_17-09-2024.pdf,Tabla 5.3.1,95
medio_pollo,2023-01-01,1,2023,152.779,production_tons,Avicultura-en-Cifras-2024_17-09-2024.pdf,Tabla 5.3.1,95
medio_pollo,2023-02-01,2,2023,154.943,production_tons,Avicultura-en-Cifras-2024_17-09-2024.pdf,Tabla 5.3.1,95
medio_pollo,2023-03-01,3,2023,141.343,production_tons,Avicultura-en-Cifras-2024_17-09-2024.pdf,Tabla 5.3.1,95
medio_pollo,2023-04-01,4,2023,146.778,production_tons,Avicultura-en-Cifras-2024_17-09-2024.pdf,Tabla 5.3.1,95
medio_pollo,2023-05-01,5,2023,138.726,production_tons,Avicultura-en-Cifras-2024_17-09-2024.pdf,Tabla 5.3.1,95
medio_pollo,2023-06-01,6,2023,143.836,production_tons,Avicultura-en-Cifras-2024_17-09-2024.pdf,Tabla 5.3.1,95
medio_pollo,2023-07-01,7,2023,151.161,production_tons,Avicultura-en-Cifras-2024_17-09-2024.pdf,Tabla 5.3.1,95
medio_pollo,2023-08-01,8,2023,152.114,production_tons,Avicultura-en-Cifras-2024_17-09-2024.pdf,Tabla 5.3.1,95
medio_pollo,2023-09-01,9,2023,160.169,production_tons,Avicultura-en-Cifras-2024_17-09-2024.pdf,Tabla 5.3.1,95
medio_pollo,2023-10-01,10,2023,156.992,production_tons,Avicultura-en-Cifras-2024_17-09-2024.pdf,Tabla 5.3.1,95
medio_pollo,2023-11-01,11,2023,161.527,production_tons,Avicultura-en-Cifras-2024_17-09-2024.pdf,Tabla 5.3.1,95
medio_pollo,2023-12-01,12,2023,156.764,production_tons,Avicultura-en-Cifras-2024_17-09-2024.pdf,Tabla 5.3.1,95
