parameter,delta,seed,z_value,gap_percent,service_level,avg_inventory,low_rotation_inventory,elapsed_seconds,n_evaluations,is_feasible,instance_name
costs,0.0,29,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,98.51224994659424,5848,True,medium_seed42_costs_+0%
costs,0.0,30,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,112.31739664077759,6941,True,medium_seed42_costs_+0%
costs,-0.2,1,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,91.07858514785767,5685,True,medium_seed42_costs_-20%
costs,-0.2,2,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,93.55278754234314,5766,True,medium_seed42_costs_-20%
costs,-0.2,3,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,101.76142716407776,5921,True,medium_seed42_costs_-20%
costs,-0.2,4,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,88.62057209014893,5262,True,medium_seed42_costs_-20%
costs,-0.2,5,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,100.66732406616211,6272,True,medium_seed42_costs_-20%
costs,-0.2,6,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,87.19878697395325,5688,True,medium_seed42_costs_-20%
costs,-0.2,7,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,73.40547585487366,5923,True,medium_seed42_costs_-20%
costs,-0.2,8,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,85.76683950424194,6467,True,medium_seed42_costs_-20%
costs,-0.2,9,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,115.19199323654175,7093,True,medium_seed42_costs_-20%
costs,-0.2,10,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,98.28513479232788,5730,True,medium_seed42_costs_-20%
costs,-0.2,11,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,100.47435188293457,5844,True,medium_seed42_costs_-20%
costs,-0.2,12,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,97.54145836830139,5731,True,medium_seed42_costs_-20%
costs,-0.2,13,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,102.63629651069641,5883,True,medium_seed42_costs_-20%
costs,-0.2,14,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,104.8156065940857,6348,True,medium_seed42_costs_-20%
costs,-0.2,15,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,106.46416091918945,6353,True,medium_seed42_costs_-20%
costs,-0.2,16,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,207.10745906829834,5726,True,medium_seed42_costs_-20%
costs,-0.2,17,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,254.77239656448364,6354,True,medium_seed42_costs_-20%
costs,-0.2,18,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,202.87896752357483,5800,True,medium_seed42_costs_-20%
costs,-0.2,19,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,256.7842147350311,5693,True,medium_seed42_costs_-20%
costs,-0.2,20,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,243.05946350097656,6935,True,medium_seed42_costs_-20%
costs,-0.2,21,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,107.66339373588562,5066,True,medium_seed42_costs_-20%
costs,-0.2,22,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,142.77231121063232,5689,True,medium_seed42_costs_-20%
costs,-0.2,23,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,163.9461534023285,6431,True,medium_seed42_costs_-20%
costs,-0.2,24,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,172.1347894668579,6895,True,medium_seed42_costs_-20%
costs,-0.2,25,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,142.25354075431824,5768,True,medium_seed42_costs_-20%
costs,-0.2,26,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,128.80290532112122,5105,True,medium_seed42_costs_-20%
costs,-0.2,27,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,122.46293425559998,5850,True,medium_seed42_costs_-20%
costs,-0.2,28,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,120.09600377082825,5769,True,medium_seed42_costs_-20%
demand_variability,0.0,1,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,59.22059345245361,5260,True,medium_seed42_demvar_+0%
demand_variability,0.0,2,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,58.85053014755249,5727,True,medium_seed42_demvar_+0%
demand_variability,0.0,3,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,64.13656616210938,6354,True,medium_seed42_demvar_+0%
demand_variability,0.0,4,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,64.25646543502808,6973,True,medium_seed42_demvar_+0%
demand_variability,0.0,5,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,64.88944101333618,6272,True,medium_seed42_demvar_+0%
demand_variability,0.0,6,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,63.173415660858154,5963,True,medium_seed42_demvar_+0%
demand_variability,0.0,7,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,117.51846265792847,6274,True,medium_seed42_demvar_+0%
demand_variability,0.0,8,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,84.20447540283203,5649,True,medium_seed42_demvar_+0%
demand_variability,0.0,9,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,92.85511088371277,6969,True,medium_seed42_demvar_+0%
demand_variability,0.0,10,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,63.94184637069702,5729,True,medium_seed42_demvar_+0%
demand_variability,0.0,11,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,94.70536231994629,8136,True,medium_seed42_demvar_+0%
demand_variability,0.0,12,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,62.25192594528198,5731,True,medium_seed42_demvar_+0%
demand_variability,0.0,13,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,52.343849658966064,5336,True,medium_seed42_demvar_+0%
demand_variability,0.0,14,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,59.89161729812622,6466,True,medium_seed42_demvar_+0%
demand_variability,0.0,15,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,58.26861071586609,6353,True,medium_seed42_demvar_+0%
demand_variability,0.0,16,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,75.76077079772949,5958,True,medium_seed42_demvar_+0%
demand_variability,0.0,17,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,77.29556012153625,7091,True,medium_seed42_demvar_+0%
demand_variability,0.0,18,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,51.51579737663269,5800,True,medium_seed42_demvar_+0%
demand_variability,0.0,19,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,50.5373318195343,5305,True,medium_seed42_demvar_+0%
demand_variability,0.0,20,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,68.68441247940063,6974,True,medium_seed42_demvar_+0%
demand_variability,0.0,21,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,47.92150330543518,5260,True,medium_seed42_demvar_+0%
demand_variability,0.0,22,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,61.752588748931885,6591,True,medium_seed42_demvar_+0%
demand_variability,0.0,23,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,56.784849405288696,6314,True,medium_seed42_demvar_+0%
demand_variability,0.0,24,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,77.3619282245636,6308,True,medium_seed42_demvar_+0%
demand_variability,0.0,25,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,66.91472816467285,5926,True,medium_seed42_demvar_+0%
demand_variability,0.0,26,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,68.99834513664246,5767,True,medium_seed42_demvar_+0%
demand_variability,0.0,27,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,57.580471992492676,5850,True,medium_seed42_demvar_+0%
demand_variability,0.0,28,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,62.63999819755554,6278,True,medium_seed42_demvar_+0%
demand_variability,0.0,29,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,51.043299436569214,5848,True,medium_seed42_demvar_+0%
demand_variability,0.0,30,551611597.6838298,0.0,56.48101833972543,17939.98800711172,571.3854187049747,55.99043083190918,6941,True,medium_seed42_demvar_+0%
costs,-0.1,1,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,160.65422916412354,5646,True,medium_seed42_costs_-10%
costs,-0.2,29,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,183.32320499420166,5809,True,medium_seed42_costs_-20%
costs,-0.1,2,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,184.39165115356445,5766,True,medium_seed42_costs_-10%
costs,-0.1,5,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,206.8020932674408,6272,True,medium_seed42_costs_-10%
costs,-0.1,4,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,232.02059531211853,6274,True,medium_seed42_costs_-10%
costs,-0.1,3,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,251.17546772956848,6354,True,medium_seed42_costs_-10%
costs,-0.2,30,581119434.3881707,-5.349386566243681,56.48101833972543,17939.98800711172,571.3854187049747,327.45469331741333,7525,True,medium_seed42_costs_-20%
costs,-0.1,6,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,447.67972445487976,5963,True,medium_seed42_costs_-10%
costs,-0.1,8,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,452.55310320854187,5649,True,medium_seed42_costs_-10%
costs,-0.1,7,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,470.54247784614563,5768,True,medium_seed42_costs_-10%
costs,-0.1,9,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,478.29508662223816,5848,True,medium_seed42_costs_-10%
costs,-0.1,10,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,460.843798160553,5847,True,medium_seed42_costs_-10%
costs,-0.1,11,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,449.3042325973511,5844,True,medium_seed42_costs_-10%
costs,-0.1,12,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,429.89845156669617,5731,True,medium_seed42_costs_-10%
costs,-0.1,13,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,388.4820258617401,5883,True,medium_seed42_costs_-10%
costs,-0.1,16,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,317.82367610931396,5258,True,medium_seed42_costs_-10%
costs,-0.1,14,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,398.79199051856995,6466,True,medium_seed42_costs_-10%
costs,-0.1,15,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,394.6504247188568,6353,True,medium_seed42_costs_-10%
costs,-0.1,18,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,356.9980082511902,5800,True,medium_seed42_costs_-10%
costs,-0.1,19,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,336.12457633018494,5693,True,medium_seed42_costs_-10%
costs,-0.1,17,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,442.5138819217682,7091,True,medium_seed42_costs_-10%
costs,-0.1,24,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,266.40373063087463,4714,True,medium_seed42_costs_-10%
costs,-0.1,21,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,323.5811972618103,5808,True,medium_seed42_costs_-10%
costs,-0.1,20,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,385.8938298225403,6974,True,medium_seed42_costs_-10%
costs,-0.1,22,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,372.07191944122314,6591,True,medium_seed42_costs_-10%
costs,-0.1,23,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,361.4505662918091,6431,True,medium_seed42_costs_-10%
costs,-0.1,25,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,325.9494776725769,5768,True,medium_seed42_costs_-10%
costs,-0.1,26,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,308.81566882133484,5767,True,medium_seed42_costs_-10%
costs,-0.1,27,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,409.78518438339233,5850,True,medium_seed42_costs_-10%
costs,-0.1,28,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,437.9512560367584,6585,True,medium_seed42_costs_-10%
costs,-0.1,29,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,402.18878412246704,5733,True,medium_seed42_costs_-10%
costs,0.1,1,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,374.8195540904999,5260,True,medium_seed42_costs_+10%
costs,0.1,2,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,405.33003306388855,5765,True,medium_seed42_costs_+10%
costs,0.1,3,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,437.6584680080414,6354,True,medium_seed42_costs_+10%
costs,-0.1,30,566365516.0360003,-2.6746932831218406,56.48101833972543,17939.98800711172,571.3854187049747,509.8387887477875,7525,True,medium_seed42_costs_-10%
costs,0.1,7,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,300.94446539878845,5256,True,medium_seed42_costs_+10%
costs,0.1,6,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,335.0906536579132,5963,True,medium_seed42_costs_+10%
costs,0.1,5,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,352.0299015045166,6272,True,medium_seed42_costs_+10%
costs,0.1,4,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,391.43748664855957,6973,True,medium_seed42_costs_+10%
costs,0.1,8,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,313.71834206581116,5649,True,medium_seed42_costs_+10%
costs,0.1,10,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,326.08624839782715,5729,True,medium_seed42_costs_+10%
costs,0.1,9,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,389.45434165000916,6967,True,medium_seed42_costs_+10%
costs,0.1,13,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,320.56004095077515,5336,True,medium_seed42_costs_+10%
costs,0.1,12,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,392.088338136673,6350,True,medium_seed42_costs_+10%
costs,0.1,14,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,395.5396912097931,6466,True,medium_seed42_costs_+10%
costs,0.1,15,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,395.9376356601715,6353,True,medium_seed42_costs_+10%
costs,0.1,11,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,503.7722873687744,8136,True,medium_seed42_costs_+10%
costs,0.1,16,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,363.731773853302,5958,True,medium_seed42_costs_+10%
costs,0.1,17,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,368.85932207107544,7091,True,medium_seed42_costs_+10%
costs,0.1,18,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,228.3076331615448,5644,True,medium_seed42_costs_+10%
costs,0.1,19,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,175.3853943347931,5305,True,medium_seed42_costs_+10%
costs,0.1,21,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,156.2319633960724,5340,True,medium_seed42_costs_+10%
costs,0.1,22,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,163.19479084014893,5965,True,medium_seed42_costs_+10%
costs,0.1,20,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,233.0085003376007,7175,True,medium_seed42_costs_+10%
costs,0.1,23,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,170.66469144821167,6314,True,medium_seed42_costs_+10%
costs,0.1,24,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,178.41140365600586,6308,True,medium_seed42_costs_+10%
costs,0.1,25,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,178.1339738368988,5926,True,medium_seed42_costs_+10%
costs,0.1,26,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,176.5826735496521,5767,True,medium_seed42_costs_+10%
costs,0.1,27,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,177.28999304771423,5850,True,medium_seed42_costs_+10%
costs,0.1,29,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,142.14659929275513,5646,True,medium_seed42_costs_+10%
costs,0.1,28,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,166.85027837753296,5886,True,medium_seed42_costs_+10%
costs,0.1,30,536857679.3316595,2.6746932831218087,56.48101833972543,17939.98800711172,571.3854187049747,189.14146733283997,6429,True,medium_seed42_costs_+10%
costs,0.2,1,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,148.25571942329407,5260,True,medium_seed42_costs_+20%
costs,0.2,2,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,172.0329668521881,5765,True,medium_seed42_costs_+20%
costs,0.2,3,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,182.84017300605774,6471,True,medium_seed42_costs_+20%
costs,0.2,4,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,204.8799557685852,6973,True,medium_seed42_costs_+20%
costs,0.2,5,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,191.1710729598999,6552,True,medium_seed42_costs_+20%
costs,0.2,6,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,169.58751797676086,5723,True,medium_seed42_costs_+20%
costs,0.2,7,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,166.14813899993896,5723,True,medium_seed42_costs_+20%
costs,0.2,8,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,180.18936276435852,6311,True,medium_seed42_costs_+20%
costs,0.2,10,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,145.10497403144836,5729,True,medium_seed42_costs_+20%
costs,0.2,9,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,172.59545159339905,6967,True,medium_seed42_costs_+20%
costs,0.2,13,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,122.3725917339325,5336,True,medium_seed42_costs_+20%
costs,0.2,12,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,142.0577108860016,6350,True,medium_seed42_costs_+20%
costs,0.2,14,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,102.42791509628296,5019,True,medium_seed42_costs_+20%
costs,0.2,11,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,183.55734729766846,8136,True,medium_seed42_costs_+20%
costs,0.2,15,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,123.86758780479431,6392,True,medium_seed42_costs_+20%
costs,0.2,17,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,107.41170811653137,5347,True,medium_seed42_costs_+20%
costs,0.2,16,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,121.45786595344543,5958,True,medium_seed42_costs_+20%
costs,0.2,18,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,116.64039587974548,5644,True,medium_seed42_costs_+20%
costs,0.2,19,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,136.10402750968933,6592,True,medium_seed42_costs_+20%
costs,0.2,20,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,133.80204319953918,6474,True,medium_seed42_costs_+20%
costs,0.2,21,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,115.95963525772095,5646,True,medium_seed42_costs_+20%
costs,0.2,22,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,129.383239030838,6352,True,medium_seed42_costs_+20%
costs,0.2,24,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,126.62113761901855,6308,True,medium_seed42_costs_+20%
costs,0.2,23,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,142.24911046028137,6935,True,medium_seed42_costs_+20%
costs,0.2,25,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,122.3932249546051,5926,True,medium_seed42_costs_+20%
costs,0.2,26,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,128.75220227241516,5767,True,medium_seed42_costs_+20%
costs,0.2,28,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,118.80498504638672,5344,True,medium_seed42_costs_+20%
costs,0.2,27,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,132.02147221565247,5850,True,medium_seed42_costs_+20%
costs,0.2,29,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,130.53272318840027,5689,True,medium_seed42_costs_+20%
costs,0.2,30,522103760.97948915,5.349386566243628,56.48101833972543,17939.98800711172,571.3854187049747,135.10492825508118,5649,True,medium_seed42_costs_+20%
demand_variability,-0.5,1,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,134.3354527950287,5685,True,medium_seed42_demvar_-50%
demand_variability,-0.5,2,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,133.9190423488617,5727,True,medium_seed42_demvar_-50%
demand_variability,-0.5,3,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,148.16138768196106,6354,True,medium_seed42_demvar_-50%
demand_variability,-0.5,4,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,161.54567861557007,6973,True,medium_seed42_demvar_-50%
demand_variability,-0.5,5,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,162.5770025253296,6976,True,medium_seed42_demvar_-50%
demand_variability,-0.5,6,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,136.05512380599976,5963,True,medium_seed42_demvar_-50%
demand_variability,-0.5,7,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,143.71599745750427,6274,True,medium_seed42_demvar_-50%
demand_variability,-0.5,9,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,133.98404455184937,5959,True,medium_seed42_demvar_-50%
demand_variability,-0.5,8,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,148.7842733860016,6465,True,medium_seed42_demvar_-50%
demand_variability,-0.5,10,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,129.28382635116577,5729,True,medium_seed42_demvar_-50%
demand_variability,-0.5,11,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,128.4177131652832,5844,True,medium_seed42_demvar_-50%
demand_variability,-0.5,13,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,118.9820032119751,5336,True,medium_seed42_demvar_-50%
demand_variability,-0.5,12,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,129.66846752166748,5731,True,medium_seed42_demvar_-50%
demand_variability,-0.5,16,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,129.48083424568176,5958,True,medium_seed42_demvar_-50%
demand_variability,-0.5,14,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,138.43725752830505,6466,True,medium_seed42_demvar_-50%
demand_variability,-0.5,15,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,139.57700514793396,6353,True,medium_seed42_demvar_-50%
demand_variability,-0.5,19,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,113.18267178535461,5305,True,medium_seed42_demvar_-50%
demand_variability,-0.5,17,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,154.73687863349915,7091,True,medium_seed42_demvar_-50%
demand_variability,-0.5,18,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,143.05333733558655,6464,True,medium_seed42_demvar_-50%
demand_variability,-0.5,20,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,157.00027704238892,6974,True,medium_seed42_demvar_-50%
demand_variability,-0.5,21,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,120.09091758728027,5300,True,medium_seed42_demvar_-50%
demand_variability,-0.5,23,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,148.25093841552734,6314,True,medium_seed42_demvar_-50%
demand_variability,-0.5,22,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,158.04694414138794,6591,True,medium_seed42_demvar_-50%
demand_variability,-0.5,24,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,139.64277148246765,5806,True,medium_seed42_demvar_-50%
demand_variability,-0.5,25,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,143.75218439102173,5926,True,medium_seed42_demvar_-50%
demand_variability,-0.5,26,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,140.95802068710327,5767,True,medium_seed42_demvar_-50%
demand_variability,-0.5,27,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,146.30271363258362,5850,True,medium_seed42_demvar_-50%
demand_variability,-0.5,28,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,156.04086875915527,6278,True,medium_seed42_demvar_-50%
