algorithm,iteration,diversity_mean,diversity_std,n_runs
de,77,0.0007372967217721782,0.0014421190600290802,270
de,78,0.0007300616551740328,0.0014679868343654445,270
de,79,0.0007062690177068395,0.0014272870147470178,270
de,80,0.0006679060999801864,0.0013452349257630104,270
de,81,0.0006521179122984841,0.0013304626054952968,270
de,82,0.0006331487305993062,0.0013110405909992709,270
de,83,0.0006050349805667864,0.001256110903879888,270
de,84,0.0005616684263719651,0.0012050351912398767,270
de,85,0.0005416401078193538,0.0011925715650405095,270
de,86,0.0005209199930404216,0.0011441892790372762,270
de,87,0.00048699293159875306,0.0010640778364816117,270
de,88,0.0004703100619214313,0.0010127608261917451,270
de,89,0.000453406474589123,0.001000045864577709,270
de,90,0.00041932869747746094,0.0009136245676305866,270
de,91,0.00040498266834471,0.0008723243339063127,270
de,92,0.0004046485677421017,0.0008729319094945379,270
de,93,0.00039159174197481075,0.0008517171663688093,270
de,94,0.00038206183914258495,0.000842308442259666,270
de,95,0.0003831224004054991,0.0008665016181284136,270
de,96,0.0003737266594031357,0.0008482777808534267,270
de,97,0.00037048650997177824,0.0008491533508464149,270
de,98,0.00037909982015253067,0.0009013940212133323,270
de,99,0.00037442523448110376,0.000889285608314769,270
de,100,0.00036815803339022266,0.0008838736387665426,270
de,101,0.00036755840126416017,0.0008761708140382888,270
de,102,0.00037018471643134276,0.0008788432634365148,270
de,103,0.0003795881815710658,0.0008841976458291483,270
de,104,0.0003900603778742968,0.0009283164940985124,270
de,105,0.0003786773660214958,0.0009072167274450261,270
de,106,0.00035296867649518555,0.0008541972344915721,270
de,107,0.0003250181740600245,0.0007681937602514899,270
de,108,0.00029946418824780427,0.0007138183941453673,270
de,109,0.0002751482785860643,0.0006507055807614655,270
de,110,0.00025003829454318716,0.0006022569460339041,270
de,111,0.00023965345230607564,0.0005694246141988826,270
de,112,0.00022452219927963972,0.0005381929188847351,270
de,113,0.00021437642512192755,0.0005252058651304605,270
de,114,0.0002055422430336519,0.0005008309526159619,270
de,115,0.00018980243624282781,0.00044758715100899046,270
de,116,0.0001842994186585232,0.00043090451213784664,270
de,117,0.00017888492155521954,0.00043697876756103223,270
de,118,0.00019167201654638852,0.0005126933191365784,270
de,119,0.00019157762694104198,0.0005491341348890785,270
de,120,0.00018664953846622465,0.0005419880277784977,270
de,121,0.000170295859977082,0.0005097750000483188,270
de,122,0.00016067791999209316,0.0004742431541529813,270
de,123,0.00015469120837616256,0.00046265170537493594,270
de,124,0.00014741825019119005,0.0004617873806187322,270
de,125,0.0001344758547018845,0.00044124898757829707,270
de,126,0.00012357352039569315,0.0003964811685424801,270
de,127,0.00011266488980202463,0.0003540781177261751,270
de,128,0.00010821562035194116,0.00034179624040711837,270
de,129,0.00010664277701530282,0.0003287075336936504,270
de,130,0.00011103391221244135,0.000328254081357835,270
de,131,0.00011018553402699491,0.0003153865557626852,270
de,132,0.00011321213922342063,0.0003465594388275233,270
de,133,0.00012394947475863495,0.00041719461979968035,270
de,134,0.0001265835985835897,0.00046388121104322524,270
de,135,0.00012328229086719955,0.0004735040125836001,270
de,136,0.00011691057520386485,0.0004463058593054365,270
de,137,0.00011699332901582074,0.0004579935881655064,270
de,138,0.00011465721175938402,0.0004746979120341792,270
de,139,0.00012474552281715995,0.0006351228025913381,270
de,140,0.00012429163429088864,0.0006452261201310655,270
de,141,0.0001175310117385686,0.0006196022513511544,270
de,142,0.00011254193385210187,0.0005736070266836466,270
de,143,0.00010766938273507755,0.0005401827307156779,270
de,144,9.033035027202242e-05,0.00044178726315780774,270
de,145,8.457010752504605e-05,0.00041157956734405696,270
de,146,7.90685967751224e-05,0.0003737207009332714,270
de,147,6.62942224044002e-05,0.00030650811031745644,270
de,148,5.313929711256316e-05,0.00018991022578836926,270
de,149,4.8661146553370026e-05,0.00017726022495501294,270
de,150,4.526346967939085e-05,0.00016603039737290914,270
de,151,3.978391719448679e-05,0.00014498213095515694,270
de,152,3.696410486108756e-05,0.00014237584265160337,270
de,153,3.317068942060574e-05,0.0001253458137294803,270
de,154,2.929646009325522e-05,0.00010980894691368684,270
de,155,2.6678321168507487e-05,0.0001008026396069975,270
de,156,2.5273360796200808e-05,9.900724816389183e-05,270
de,157,2.3856521323265955e-05,9.283947782774911e-05,270
de,158,2.1623637602082466e-05,8.44701971162726e-05,270
de,159,1.9935035813690665e-05,8.1148728392072e-05,270
de,160,1.89565821984462e-05,8.03575177140927e-05,270
de,161,1.7408619479521597e-05,7.42693919707187e-05,270
de,162,1.467816661150051e-05,5.932677599750885e-05,270
de,163,1.3712067715089395e-05,5.602676122837968e-05,270
de,164,1.228934884101781e-05,5.029586635899525e-05,270
de,165,1.1111615000798457e-05,4.673864691515237e-05,270
de,166,9.789592794701976e-06,4.095777221110623e-05,270
de,167,9.03048503746898e-06,3.886022181170509e-05,270
de,168,8.100173442311183e-06,3.551609824380179e-05,270
de,169,7.478533716859966e-06,3.385999422008471e-05,270
de,170,7.283287708812384e-06,3.310741120591175e-05,270
de,171,6.949234690818516e-06,3.268667204439764e-05,270
de,172,6.724692934302859e-06,3.228848658539614e-05,270
de,173,6.3305559848386435e-06,3.1185808085398665e-05,270
de,174,5.900644206341809e-06,3.0009515858790594e-05,270
de,175,5.266482045292118e-06,2.8624736905735887e-05,270
de,176,4.640770546399704e-06,2.6213408774370745e-05,270
de,177,4.102659805430175e-06,2.291733514020493e-05,270
de,178,3.835058815832409e-06,2.1811115961441836e-05,270
de,179,3.927085055446422e-06,2.208373276036879e-05,270
de,180,4.242381659621602e-06,2.4875182372429338e-05,270
de,181,4.092586754231393e-06,2.5359802861190503e-05,270
de,182,3.910491605158558e-06,2.500268816980155e-05,270
de,183,3.85561135430664e-06,2.5846481967560022e-05,270
de,184,3.640620502556248e-06,2.5152435310565673e-05,270
de,185,3.4772555675315403e-06,2.4698219478463347e-05,270
de,186,3.3052918867688373e-06,2.457874584497533e-05,270
de,187,3.0572501813415605e-06,2.4360946179554503e-05,270
de,188,2.9569298123359635e-06,2.3789074098622826e-05,270
de,189,2.927494180431537e-06,2.3578287947418425e-05,270
de,190,2.8410903550128957e-06,2.2948078901086153e-05,270
de,191,2.714225306721411e-06,2.2785618108069908e-05,270
de,192,2.6086073115320094e-06,2.2195753854625625e-05,270
de,193,2.543785615006948e-06,2.1889082435637896e-05,270
de,194,2.3975198665487094e-06,2.1340821770110167e-05,270
de,195,2.3625949728523972e-06,2.1205192108862436e-05,270
de,196,2.2830325060118034e-06,2.0996047925986232e-05,270
de,197,2.2411955744428933e-06,2.090266872431472e-05,270
de,198,2.2404022768245776e-06,2.0939812078735258e-05,270
de,199,2.2387902354445533e-06,2.0960515362051655e-05,270
de,200,2.182550390270249e-06,2.0429659407088188e-05,270
ga,0,0.3904017228201303,0.0056947116068274285,270
ga,1,0.37869761246566935,0.011220526864990848,270
ga,2,0.36557350458979115,0.01409195627440288,270
ga,3,0.35339015011023733,0.01712422435104294,270
ga,4,0.34520485180818916,0.019849685666727578,270
ga,5,0.3371487216316917,0.0205934121818051,270
ga,6,0.33241057718617595,0.021947415798115606,270
ga,7,0.3252701913825258,0.022762458155253885,270
ga,8,0.3189192303814136,0.023125505708643426,270
ga,9,0.3168611075076235,0.024970165599858787,270
ga,10,0.31171369372828306,0.023498046785602477,270
ga,11,0.3073689662569518,0.02462377255458396,270
ga,12,0.30410500198170404,0.024855193361584264,270
ga,13,0.3048135529315313,0.022261137434283224,270
ga,14,0.30221197655767745,0.021522390278406047,270
ga,15,0.30159725763199624,0.023061714571581085,270
ga,16,0.29710158790707974,0.02470469728965809,270
ga,17,0.2956942321050013,0.021440224268016003,270
ga,18,0.29287264857274736,0.021748551368611643,270
ga,19,0.29139165383337995,0.022787095663865803,270
ga,20,0.2925643828866445,0.02329221925825181,270
ga,21,0.29133098006943775,0.021576755540663788,270
ga,22,0.2903823188048523,0.023037828540666952,270
ga,23,0.2892885196420585,0.01959851290090526,270
ga,24,0.2904819548196303,0.02029190352949011,270
ga,25,0.29024986291243426,0.021058828224631024,270
ga,26,0.29126834490716363,0.01823395832974599,270
ga,27,0.29085559946126194,0.01794665031579299,270
ga,28,0.2913938338558819,0.01839788634764849,270
ga,29,0.28929887453339387,0.020544196135145947,270
ga,30,0.2889634769018492,0.017890172775972775,270
ga,31,0.2916172118167918,0.01800273338127824,270
ga,32,0.29327757805100835,0.016187314098711766,270
ga,33,0.2938297779724927,0.017315903601250182,270
ga,34,0.29344622792354164,0.01718527794845784,270
ga,35,0.2922563976016615,0.019663377051826702,270
ga,36,0.2942363936375928,0.01947454686963507,270
ga,37,0.29163628979916595,0.01845105078564504,270
ga,38,0.2933640099952511,0.01726286541465157,270
ga,39,0.2936388390604996,0.01773484616195626,270
ga,40,0.29214497641896636,0.018647873260881725,270
ga,41,0.29257321900524247,0.019609298102841198,270
ga,42,0.29434303768846565,0.018209279707043936,270
ga,43,0.2935287117891459,0.018696500491955512,270
ga,44,0.29140097678956506,0.017673140671027838,270
ga,45,0.29052395401042475,0.016763004686836072,270
ga,46,0.2897421231296935,0.017942961067727508,270
ga,47,0.29283699856127193,0.017700437492891668,270
ga,48,0.2940963483591954,0.016156458103073885,270
ga,49,0.292241637224016,0.015932207881957015,270
ga,50,0.2952778699868714,0.016063884239980345,270
ga,51,0.2939760270992812,0.016760656724815984,270
ga,52,0.2933196907201398,0.01595636472503583,270
ga,53,0.29057504114476745,0.018044489556672854,270
ga,54,0.29189616982059075,0.01709063072485822,270
ga,55,0.29443244237470667,0.016797016121928715,270
ga,56,0.2952443398042131,0.016663287627626366,270
ga,57,0.29556919943963444,0.017382424781545582,270
ga,58,0.2941739310589333,0.017160407443612188,270
ga,59,0.29366384517336735,0.017075629050322477,270
ga,60,0.2937752377240399,0.017322972978958448,270
ga,61,0.29459935266795023,0.018456242345053945,270
ga,62,0.29339103632471514,0.01799550730695357,270
ga,63,0.293293083744588,0.018095709556466624,270
ga,64,0.2928751787131753,0.01805471502091114,270
ga,65,0.29351493374197485,0.018405048974185843,270
ga,66,0.2939006070261152,0.018208114005145184,270
ga,67,0.2927627449188981,0.018499152159502128,270
ga,68,0.29361030157750057,0.01889755105877273,270
ga,69,0.2933838179495894,0.017964373152897586,270
ga,70,0.29383941313853723,0.01868398524783372,270
ga,71,0.29438808640393616,0.017498938111793465,270
ga,72,0.2953050863990823,0.019063595509683316,270
ga,73,0.29726380497530297,0.016999863020590356,270
ga,74,0.2958433878709657,0.017196900466796852,270
ga,75,0.29525035974781005,0.017838147861384684,270
ga,76,0.2956802177782352,0.01764688432667793,270
ga,77,0.29563818316184537,0.017696398345030253,270
ga,78,0.29614877673341955,0.01783584133592502,270
ga,79,0.29610641274199634,0.01745024999544415,270
ga,80,0.29546488774328405,0.01656552199882804,270
ga,81,0.294636678692983,0.01702816793444903,270
ga,82,0.29525292519812035,0.017382842756852004,270
ga,83,0.2950019643750874,0.01642640110504451,270
ga,84,0.2957961610141575,0.017305313271894288,264
ga,85,0.29504477321343947,0.016421315796277047,264
ga,86,0.29397872043887574,0.01787487747504282,262
ga,87,0.29482831002853077,0.01708026740957217,261
ga,88,0.2938875250646224,0.016464350824138566,261
ga,89,0.2954728004170906,0.017212970980341295,261
ga,90,0.29580141116590974,0.01629425932187957,261
ga,91,0.2937958136338837,0.016594870744273616,261
ga,92,0.2969487913200572,0.017519284679398932,258
ga,93,0.29664202982818566,0.016408919477624948,258
ga,94,0.2975663018242815,0.017294650372116627,257
ga,95,0.2965444098248315,0.01935396842747327,255
ga,96,0.2945138655901038,0.017120796396632172,252
ga,97,0.2953733357523754,0.017158519708382513,250
ga,98,0.2951293847188863,0.017289923992686126,247
ga,99,0.29590613716228453,0.016782490401766343,236
ga,100,0.2955860057058616,0.0158334436246694,230
ga,101,0.2973246909245211,0.015987905644599183,225
ga,102,0.2987292495317532,0.015982423397774566,215
ga,103,0.2986127750181235,0.01568831979452851,209
ga,104,0.2983916855209293,0.016784196869590616,205
ga,105,0.2974041015237816,0.01679348744800336,200
ga,106,0.29977886630274414,0.016285753484472754,191
ga,107,0.2997066403776559,0.01609884762507863,186
ga,108,0.29864112184462255,0.015878518271915297,178
ga,109,0.29892592459445494,0.016159109518710506,172
ga,110,0.29755604149122444,0.01683885267460413,166
ga,111,0.29880573457252435,0.017442397055838145,160
ga,112,0.29839585619265435,0.017873168722912867,156
ga,113,0.2976363826930456,0.0165844383204788,151
ga,114,0.29860485213882365,0.01731546324871952,142
ga,115,0.29812315685705,0.01639709305959155,127
ga,116,0.30038700779759914,0.01444757101423411,122
ga,117,0.2991438582429884,0.01617536397806756,121
ga,118,0.29906982850281016,0.017107131513835618,118
ga,119,0.30095339921155023,0.013567784085596248,112
ga,120,0.30211195541701885,0.013833825741051676,111
ga,121,0.30116692038672876,0.014508417305739926,107
ga,122,0.3010374223101983,0.013054937435550336,106
ga,123,0.3027014292768373,0.014878780701781094,106
ga,124,0.3047021438309513,0.015208177904746373,106
ga,125,0.30322941028768263,0.015594428207675422,105
ga,126,0.3033461053354451,0.014402373636812675,104
ga,127,0.3028172854019699,0.014873386444866703,103
ga,128,0.30246962670091976,0.014804420169938088,102
ga,129,0.3016644906861133,0.017406626505091238,102
ga,130,0.3017136688008122,0.017078932236952282,102
ga,131,0.30293895942237403,0.016597807679166333,102
ga,132,0.3041664025286118,0.015220936368835106,99
ga,133,0.30476241713967456,0.014363342931163434,98
ga,134,0.30519572566129105,0.016746857121038863,98
ga,135,0.3070186056569463,0.015418402804540684,97
ga,136,0.3076520031792104,0.015470405630896722,97
ga,137,0.30811370435737606,0.014500853419638879,97
ga,138,0.30318065279579176,0.01467558302104171,97
ga,139,0.3040899081876715,0.014331269670540447,96
ga,140,0.3040877716428338,0.014319773161101416,96
ga,141,0.30457573493497697,0.014171881582552474,96
ga,142,0.3057853854629301,0.013603128399487229,93
ga,143,0.3057162922472967,0.013637703795172467,92
ga,144,0.3064542146815289,0.013520899047623372,90
ga,145,0.3043379140985202,0.014154912730666918,90
ga,146,0.30140718048068577,0.013817264369684558,90
ga,147,0.3028256273576243,0.013043637003137052,90
ga,148,0.3019453691229737,0.012356229647734874,90
ga,149,0.30242390383915313,0.013794194813276865,90
ga,150,0.3034492472535557,0.013253974061313472,90
ga,151,0.3042805779987406,0.012999237416130374,90
ga,152,0.30518726698957527,0.013815734525720044,90
ga,153,0.3057397797331558,0.015401906851235343,90
ga,154,0.3072936260637773,0.012554856072818267,90
ga,155,0.30755177902011305,0.013702953175659912,90
ga,156,0.3056210018403634,0.015167971378873279,90
ga,157,0.3054560610952644,0.013995686127108584,90
ga,158,0.30299600162193707,0.014297387603010228,90
ga,159,0.3045903182853791,0.014891301877469931,90
ga,160,0.30632936636843167,0.014828874561996934,90
ga,161,0.30579553034145895,0.01454422232905314,90
ga,162,0.30427155893536545,0.014180121607053613,90
ga,163,0.30356055686537065,0.013841437699015394,90
ga,164,0.30365011791370633,0.013932226891778846,90
ga,165,0.30404772791962403,0.011834676149564608,90
ga,166,0.30586699214761237,0.01454346836329533,90
ga,167,0.30688228720762517,0.014225986369956388,90
ga,168,0.30592552392477707,0.013889725645918985,90
ga,169,0.30570347814970383,0.01371333842659065,90
ga,170,0.30794394851742146,0.013976552417112452,90
ga,171,0.306641275095837,0.014377222302346815,89
ga,172,0.3070359933624671,0.013673888627746789,89
ga,173,0.30893858064800955,0.014808313551422158,89
ga,174,0.30692406302004654,0.011927783403648497,89
ga,175,0.3057045387590792,0.013929438738827687,89
ga,176,0.30780932161398405,0.01356446784018993,89
ga,177,0.30753299438009113,0.01380925657188163,89
ga,178,0.30688074905366125,0.014370384851021597,89
ga,179,0.3077330161273154,0.014468406934549585,89
ga,180,0.30874600624629794,0.013685452042411908,89
ga,181,0.308434005325661,0.01281848286841878,89
ga,182,0.3080529819914635,0.011470402265546527,89
ga,183,0.30692375939871,0.013875568266957839,89
ga,184,0.3070392333048746,0.012321126140656178,89
ga,185,0.30819490761046625,0.012322461520440224,89
ga,186,0.30835941053838917,0.011735757829132259,89
ga,187,0.30946531079423917,0.013336741790541246,89
ga,188,0.30888380124565096,0.013760148607285487,89
ga,189,0.30791834783845273,0.013320916573511171,89
ga,190,0.30742440674828875,0.013807661823109364,89
ga,191,0.3106494772719765,0.013857753726132942,89
ga,192,0.3107515820021276,0.015464695820172738,89
ga,193,0.30982328341508925,0.012975914497473469,89
ga,194,0.3096709964326299,0.014423098604483025,89
ga,195,0.3098977084763406,0.014098168118714682,89
ga,196,0.30881259337309436,0.013996443761964935,89
ga,197,0.30808601008849446,0.013816092811264502,89
ga,198,0.30849013097617334,0.01348593083210356,89
ga,199,0.3064101573592373,0.01207430311984384,89
ga,200,0.30810929971686146,0.013667444600290943,89
ga_sa,0,0.3861450825199401,0.007454195338074248,270
ga_sa,1,0.3537552749166354,0.016376610083895047,270
ga_sa,2,0.32478305759626874,0.02075520838658525,270
ga_sa,3,0.29937395196014915,0.025662341687344617,270
ga_sa,4,0.2747551035193799,0.02331549548093091,270
ga_sa,5,0.256234368865488,0.026136938982748315,270
ga_sa,6,0.24310936876073694,0.026162676858024442,270
ga_sa,7,0.23122334417264617,0.029052759134049,270
ga_sa,8,0.22776999601320702,0.025824424742162358,270
ga_sa,9,0.22697014666242502,0.02691353963496772,270
ga_sa,10,0.21936997705867936,0.028582974221083825,270
ga_sa,11,0.2170100016249171,0.027322753852623168,270
ga_sa,12,0.2133468063367333,0.030715107363057072,270
ga_sa,13,0.20414340637649325,0.033683580390738155,270
ga_sa,14,0.20523308504873408,0.029419971585385972,270
ga_sa,15,0.1970332783273974,0.032025212235751395,270
ga_sa,16,0.19447877736020786,0.03247351907605359,270
ga_sa,17,0.19294260442089586,0.030739273179669378,270
ga_sa,18,0.19224308149762157,0.02784236167237717,270
ga_sa,19,0.19549242267623446,0.030250619369425687,270
ga_sa,20,0.19747551480375058,0.026694914397046472,270
ga_sa,21,0.19729521756205756,0.028572838771856453,270
ga_sa,22,0.19050943999878722,0.03320424827738538,270
ga_sa,23,0.19071850087701264,0.032042265645747095,270
ga_sa,24,0.19711001533294642,0.030071491645533934,270
ga_sa,25,0.19163444170460167,0.02658601729483742,270
ga_sa,26,0.19039984958248782,0.03021120743214818,270
ga_sa,27,0.1919057765827861,0.029815806452409225,270
ga_sa,28,0.19011079655287152,0.028831206284015226,270
ga_sa,29,0.1855641572196767,0.032869124597968265,270
ga_sa,30,0.19148884287857781,0.03383832532189766,270
ga_sa,31,0.1935058321073703,0.03091196416391688,270
ga_sa,32,0.18923023700715502,0.03376084055853401,270
ga_sa,33,0.19140440410533344,0.030779772000446112,270
ga_sa,34,0.1925066926618903,0.028620027067287893,270
ga_sa,35,0.1932195940185171,0.030584670927596615,270
ga_sa,36,0.1876080342286914,0.03078119322696503,270
ga_sa,37,0.19049998760617093,0.030086138702943365,270
ga_sa,38,0.18796211452175363,0.03043368825283073,270
ga_sa,39,0.1899340322143228,0.03201834245251421,270
ga_sa,40,0.18941603689686765,0.029781653383503828,270
ga_sa,41,0.18517803435985275,0.03138593063066621,270
ga_sa,42,0.19202896066044686,0.028427098632055583,270
ga_sa,43,0.18752849626299925,0.031260434420301804,270
ga_sa,44,0.18938005472564548,0.030502628061667553,270
ga_sa,45,0.1903783144468403,0.02884362868123347,270
ga_sa,46,0.1864919253509182,0.02894129422242451,270
ga_sa,47,0.18754219350567744,0.027631259091934868,270
ga_sa,48,0.1908712893054856,0.028358564114221992,270
ga_sa,49,0.19160357683544094,0.03031298404025084,270
ga_sa,50,0.1907829642057125,0.028536875869414426,270
ga_sa,51,0.1913481344971002,0.031218980914341186,270
ga_sa,52,0.19087598454710528,0.030487788859125,270
ga_sa,53,0.189826482868365,0.031209284763304666,270
ga_sa,54,0.1883570209486989,0.029500188455863902,270
ga_sa,55,0.18929394029856586,0.027755937670807883,270
ga_sa,56,0.1931919996964168,0.025048920819248983,270
ga_sa,57,0.19053381160826635,0.031565159758716564,270
ga_sa,58,0.191610744239887,0.029346449053594837,270
ga_sa,59,0.18888446197380562,0.031788323093601405,270
ga_sa,60,0.1928113213101487,0.030237208841344038,270
ga_sa,61,0.18757297569742556,0.028839346432647964,270
ga_sa,62,0.19357415652413293,0.030182491393735637,270
ga_sa,63,0.19204213901560682,0.030854878780543514,270
ga_sa,64,0.19001323618855967,0.032157913531069525,270
ga_sa,65,0.19325487960475418,0.028306143061955943,270
ga_sa,66,0.19317195422870814,0.02812111522235046,270
ga_sa,67,0.1917841850520808,0.02847686481063178,270
ga_sa,68,0.19022883788950626,0.028143135766800942,270
ga_sa,69,0.19196954375254444,0.026035933828373246,270
ga_sa,70,0.1917944948829394,0.027537764862551932,270
ga_sa,71,0.18933192500536092,0.030536031030881226,270
ga_sa,72,0.1891616474729597,0.02889680594088224,270
ga_sa,73,0.1898679127469329,0.029500694156190246,270
ga_sa,74,0.1923650556627846,0.031089287922221102,270
ga_sa,75,0.19054410813942227,0.02961826224005374,270
ga_sa,76,0.18729267127381036,0.03223176694415708,270
ga_sa,77,0.18532643102313365,0.03132665746955618,270
ga_sa,78,0.18883851266433524,0.03289246616837193,270
ga_sa,79,0.19337093765386798,0.03050795236237119,267
ga_sa,80,0.19024075718477607,0.030443691106949142,255
ga_sa,81,0.1916846950167329,0.029250996240166322,250
ga_sa,82,0.19084022277788731,0.028836745612219467,245
ga_sa,83,0.18705401164227095,0.02885243501445838,237
ga_sa,84,0.18727422984377318,0.03165958448100601,222
ga_sa,85,0.1910309681527316,0.030090246501871754,219
ga_sa,86,0.19178602023603147,0.026534334402527844,212
ga_sa,87,0.19262344262119596,0.025557960079730404,194
ga_sa,88,0.19488095602931937,0.029490736823584402,191
ga_sa,89,0.1940111394315976,0.03226447915876446,185
ga_sa,90,0.20003939863007764,0.029426538921126972,168
ga_sa,91,0.20208555853160742,0.029475803550840014,156
ga_sa,92,0.203316024517787,0.02716298243085914,149
ga_sa,93,0.19803569033947954,0.03216389558275544,136
ga_sa,94,0.20217546643256606,0.027243803685396688,132
ga_sa,95,0.20836580501335672,0.023072183269291138,130
ga_sa,96,0.20607420187837422,0.0280218069814787,120
ga_sa,97,0.2031830612892271,0.028416487292977088,119
ga_sa,98,0.20654462197354997,0.02396955615746117,119
ga_sa,99,0.2040123657364707,0.027867222909016085,115
ga_sa,100,0.20757178942389057,0.02483507172394826,114
ga_sa,101,0.20632227737524314,0.027849307211564665,113
ga_sa,102,0.21068273114443584,0.024368364717378892,102
ga_sa,103,0.21153905347602456,0.026572619685364802,102
ga_sa,104,0.2096107234589113,0.028580352968183727,102
ga_sa,105,0.2083991701535644,0.029360708231595988,101
ga_sa,106,0.21090417321522587,0.029894860257967577,100
ga_sa,107,0.2107956204825314,0.027374771577352137,99
ga_sa,108,0.20913487055245625,0.024216410440576625,99
ga_sa,109,0.2094923451811141,0.0246755329296341,97
ga_sa,110,0.21188049167274897,0.024629050323907182,97
ga_sa,111,0.21457785084729275,0.02575662986901984,93
ga_sa,112,0.215743081197053,0.024159367862603486,93
ga_sa,113,0.2176638287739934,0.023326172446878936,93
ga_sa,114,0.21902133573627394,0.020682584641077247,93
ga_sa,115,0.21637012780193857,0.0229073653575443,93
ga_sa,116,0.21251708592877666,0.020728574605028267,93
ga_sa,117,0.2121357678557114,0.020193570219657675,93
ga_sa,118,0.21308412683674993,0.02067944522859678,90
ga_sa,119,0.2125709225233026,0.021059935407621033,90
ga_sa,120,0.21250985846457868,0.020448444852805756,90
ga_sa,121,0.21255493997370067,0.017383882614452072,90
ga_sa,122,0.21201556140790526,0.017446429053335637,90
ga_sa,123,0.21391244458560255,0.018343870458208966,90
ga_sa,124,0.21495312029175007,0.019355551104652997,90
ga_sa,125,0.2154606419444416,0.01818416077555465,90
ga_sa,126,0.21398718714797463,0.01859334950149289,90
ga_sa,127,0.21589260449900963,0.021453370673189465,90
ga_sa,128,0.21547453972532188,0.020183378014480793,90
ga_sa,129,0.21709778830780588,0.020777901587172295,90
ga_sa,130,0.21824258351392334,0.02073174654735726,90
