algorithm,instance,seed,z_value,gap_percent,service_level,avg_inventory,low_rotation_inventory,elapsed_seconds,n_evaluations,is_feasible,size,complexity,case_id
ga,small_seed123,14,558430771.4228833,3.432795980121438,57.1520122955377,17929.504511549763,0.0,60.60800743103027,7704,True,small,1440,small_seed123_s14
ga,small_seed123,15,558430771.4228833,3.432795980121438,57.1520122955377,17929.504511549763,0.0,69.20180773735046,8830,True,small,1440,small_seed123_s15
ga,small_seed123,16,558430771.4228833,3.432795980121438,57.1520122955377,17929.504511549763,0.0,63.68184280395508,8258,True,small,1440,small_seed123_s16
ga,small_seed123,17,558430771.4228833,3.432795980121438,57.1520122955377,17929.504511549763,0.0,70.39994215965271,9230,True,small,1440,small_seed123_s17
ga,small_seed123,18,558430771.4228833,3.432795980121438,57.1520122955377,17929.504511549763,0.0,71.61286807060242,10596,True,small,1440,small_seed123_s18
ga,small_seed123,19,558430771.4228833,3.432795980121438,57.1520122955377,17929.504511549763,0.0,40.23609113693237,8346,True,small,1440,small_seed123_s19
ga,small_seed123,20,558430771.4228833,3.432795980121438,57.1520122955377,17929.504511549763,0.0,68.90186071395874,9229,True,small,1440,small_seed123_s20
ga,small_seed123,21,558430771.4228833,3.432795980121438,57.1520122955377,17929.504511549763,0.0,62.61478996276856,8665,True,small,1440,small_seed123_s21
ga,small_seed123,22,558430771.4228833,3.432795980121438,57.1520122955377,17929.504511549763,0.0,51.76910781860352,6738,True,small,1440,small_seed123_s22
ga,small_seed123,23,558430771.4228833,3.432795980121438,57.1520122955377,17929.504511549763,0.0,62.83995342254639,8590,True,small,1440,small_seed123_s23
ga,small_seed123,24,558430771.4228833,3.432795980121438,57.1520122955377,17929.504511549763,0.0,74.76637148857117,9550,True,small,1440,small_seed123_s24
ga,small_seed123,25,558430771.4228833,3.432795980121438,57.1520122955377,17929.504511549763,0.0,47.07792973518372,8426,True,small,1440,small_seed123_s25
ga,small_seed123,26,558430771.4228833,3.432795980121438,57.1520122955377,17929.504511549763,0.0,26.392183542251587,8026,True,small,1440,small_seed123_s26
ga,small_seed123,27,558430771.4228833,3.432795980121438,57.1520122955377,17929.504511549763,0.0,26.039500951766968,7866,True,small,1440,small_seed123_s27
ga,small_seed123,28,558430771.4228833,3.432795980121438,57.1520122955377,17929.504511549763,0.0,30.99732780456543,9144,True,small,1440,small_seed123_s28
ga,small_seed123,29,558430771.4228833,3.432795980121438,57.1520122955377,17929.504511549763,0.0,29.30046224594116,8355,True,small,1440,small_seed123_s29
ga,small_seed123,30,558430771.4228833,3.432795980121438,57.1520122955377,17929.504511549763,0.0,29.843830823898315,8107,True,small,1440,small_seed123_s30
ga,small_seed456,1,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,32.381402015686035,8667,True,small,1440,small_seed456_s1
ga,small_seed456,2,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,29.742082357406616,7949,True,small,1440,small_seed456_s2
ga,small_seed456,3,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,31.13062071800232,8032,True,small,1440,small_seed456_s3
ga,small_seed456,4,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,36.62896656990051,9147,True,small,1440,small_seed456_s4
ga,small_seed456,5,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,39.69535684585571,10190,True,small,1440,small_seed456_s5
ga,small_seed456,6,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,36.30622673034668,9071,True,small,1440,small_seed456_s6
ga,small_seed456,7,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,32.800326108932495,8345,True,small,1440,small_seed456_s7
ga,small_seed456,8,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,38.68063688278198,9710,True,small,1440,small_seed456_s8
ga,small_seed456,9,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,34.73596692085266,8748,True,small,1440,small_seed456_s9
ga,small_seed456,10,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,39.17538046836853,10027,True,small,1440,small_seed456_s10
ga,small_seed456,11,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,36.23288631439209,9232,True,small,1440,small_seed456_s11
ga,small_seed456,12,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,35.848132848739624,9313,True,small,1440,small_seed456_s12
ga,small_seed456,13,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,32.5878632068634,8423,True,small,1440,small_seed456_s13
ga,small_seed456,14,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,31.956791639328003,8183,True,small,1440,small_seed456_s14
ga,small_seed456,15,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,34.6166045665741,9072,True,small,1440,small_seed456_s15
ga,small_seed456,16,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,32.0774667263031,8256,True,small,1440,small_seed456_s16
ga,small_seed456,17,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,37.34971404075623,9230,True,small,1440,small_seed456_s17
ga,small_seed456,18,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,44.843443870544434,11557,True,small,1440,small_seed456_s18
ga,small_seed456,19,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,31.09748411178589,7866,True,small,1440,small_seed456_s19
ga,small_seed456,20,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,41.70694708824158,10596,True,small,1440,small_seed456_s20
ga,small_seed456,21,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,31.537956476211548,8182,True,small,1440,small_seed456_s21
ga,small_seed456,22,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,26.10133123397827,6738,True,small,1440,small_seed456_s22
ga,small_seed456,23,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,40.195964336395264,10674,True,small,1440,small_seed456_s23
ga,small_seed456,24,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,32.902953147888184,8748,True,small,1440,small_seed456_s24
ga,small_seed456,25,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,35.41952872276306,9308,True,small,1440,small_seed456_s25
ga,small_seed456,26,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,32.73047685623169,8829,True,small,1440,small_seed456_s26
ga,small_seed456,27,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,28.352074146270752,8504,True,small,1440,small_seed456_s27
ga,small_seed456,28,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,28.69841837882996,8499,True,small,1440,small_seed456_s28
ga,small_seed456,29,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,28.035041332244877,8504,True,small,1440,small_seed456_s29
ga,small_seed456,30,555566737.353149,3.381372636774245,56.94280930114696,17714.33663525002,162.95531489644657,29.093949794769287,8584,True,small,1440,small_seed456_s30
ga,medium_seed42,1,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,66.45079016685486,7948,True,medium,3600,medium_seed42_s1
ga,medium_seed42,2,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,68.85967779159546,7949,True,medium,3600,medium_seed42_s2
ga,medium_seed42,3,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,74.68572568893433,8194,True,medium,3600,medium_seed42_s3
ga,medium_seed42,4,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,81.94021391868591,9147,True,medium,3600,medium_seed42_s4
ga,medium_seed42,5,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,78.64272737503052,8913,True,medium,3600,medium_seed42_s5
ga,medium_seed42,6,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,79.64562129974365,9071,True,medium,3600,medium_seed42_s6
ga,medium_seed42,7,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,74.43387246131897,8507,True,medium,3600,medium_seed42_s7
ga,medium_seed42,8,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,73.53897333145142,8428,True,medium,3600,medium_seed42_s8
ga,medium_seed42,9,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,80.83326435089111,7381,True,medium,3600,medium_seed42_s9
ga,medium_seed42,10,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,122.94421863555908,8987,True,medium,3600,medium_seed42_s10
ga,medium_seed42,11,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,128.33115601539612,9550,True,medium,3600,medium_seed42_s11
ga,medium_seed42,12,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,79.25311851501465,7623,True,medium,3600,medium_seed42_s12
ga,medium_seed42,13,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,82.12885403633118,8823,True,medium,3600,medium_seed42_s13
ga,medium_seed42,14,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,89.55254483222961,9543,True,medium,3600,medium_seed42_s14
ga,medium_seed42,15,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,83.68783688545227,8912,True,medium,3600,medium_seed42_s15
ga,medium_seed42,16,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,70.55527424812317,7541,True,medium,3600,medium_seed42_s16
ga,medium_seed42,17,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,80.81751036643982,9230,True,medium,3600,medium_seed42_s17
ga,medium_seed42,18,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,86.82859134674072,11557,True,medium,3600,medium_seed42_s18
ga,medium_seed42,19,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,79.38570022583008,10594,True,medium,3600,medium_seed42_s19
ga,medium_seed42,20,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,69.09056234359741,9227,True,medium,3600,medium_seed42_s20
ga,medium_seed42,21,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,60.97887015342712,8182,True,medium,3600,medium_seed42_s21
ga,medium_seed42,22,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,50.25178265571594,6738,True,medium,3600,medium_seed42_s22
ga,medium_seed42,23,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,64.77535629272461,8671,True,medium,3600,medium_seed42_s23
ga,medium_seed42,24,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,63.00549221038818,8427,True,medium,3600,medium_seed42_s24
ga,medium_seed42,25,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,70.84099507331848,9466,True,medium,3600,medium_seed42_s25
ga,medium_seed42,26,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,67.48165535926819,8990,True,medium,3600,medium_seed42_s26
ga,medium_seed42,27,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,63.44900321960449,8504,True,medium,3600,medium_seed42_s27
ga,medium_seed42,28,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,66.96552658081055,8982,True,medium,3600,medium_seed42_s28
ga,medium_seed42,29,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,68.88151478767395,9150,True,medium,3600,medium_seed42_s29
ga,medium_seed42,30,551611597.6838298,3.440152304475277,56.48101833972543,17939.98800711172,571.3854187049747,52.497926473617554,6981,True,medium,3600,medium_seed42_s30
ga,medium_seed123,1,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,64.75549507141113,8667,True,medium,3600,medium_seed123_s1
ga,medium_seed123,2,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,59.29800033569336,7949,True,medium,3600,medium_seed123_s2
ga,medium_seed123,3,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,59.39146304130554,7946,True,medium,3600,medium_seed123_s3
ga,medium_seed123,4,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,70.13708257675171,9308,True,medium,3600,medium_seed123_s4
ga,medium_seed123,5,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,74.20196866989136,9791,True,medium,3600,medium_seed123_s5
ga,medium_seed123,6,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,60.54207682609558,8106,True,medium,3600,medium_seed123_s6
ga,medium_seed123,7,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,65.53159666061401,8747,True,medium,3600,medium_seed123_s7
ga,medium_seed123,8,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,57.92604422569275,7784,True,medium,3600,medium_seed123_s8
ga,medium_seed123,9,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,67.1890881061554,8988,True,medium,3600,medium_seed123_s9
ga,medium_seed123,10,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,72.40605425834656,9707,True,medium,3600,medium_seed123_s10
ga,medium_seed123,11,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,62.76965641975403,8350,True,medium,3600,medium_seed123_s11
ga,medium_seed123,12,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,68.08819270133972,9148,True,medium,3600,medium_seed123_s12
ga,medium_seed123,13,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,68.83991265296936,9225,True,medium,3600,medium_seed123_s13
ga,medium_seed123,14,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,63.10015249252319,7623,True,medium,3600,medium_seed123_s14
ga,medium_seed123,15,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,75.50833320617676,7948,True,medium,3600,medium_seed123_s15
ga,medium_seed123,16,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,77.7464108467102,8258,True,medium,3600,medium_seed123_s16
ga,medium_seed123,17,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,87.28855490684509,9230,True,medium,3600,medium_seed123_s17
ga,medium_seed123,18,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,108.20170068740843,11397,True,medium,3600,medium_seed123_s18
ga,medium_seed123,19,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,84.2297854423523,8906,True,medium,3600,medium_seed123_s19
ga,medium_seed123,20,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,97.34133100509644,10270,True,medium,3600,medium_seed123_s20
ga,medium_seed123,21,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,81.80546426773071,8665,True,medium,3600,medium_seed123_s21
ga,medium_seed123,22,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,63.69914937019348,6738,True,medium,3600,medium_seed123_s22
ga,medium_seed123,23,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,80.75649118423462,8590,True,medium,3600,medium_seed123_s23
ga,medium_seed123,24,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,83.23495554924011,8748,True,medium,3600,medium_seed123_s24
ga,medium_seed123,25,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,84.05178737640381,8906,True,medium,3600,medium_seed123_s25
ga,medium_seed123,26,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,75.20198678970337,8026,True,medium,3600,medium_seed123_s26
ga,medium_seed123,27,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,80.21481418609619,8504,True,medium,3600,medium_seed123_s27
ga,medium_seed123,28,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,91.72950983047484,9622,True,medium,3600,medium_seed123_s28
ga,medium_seed123,29,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,89.54067850112915,9474,True,medium,3600,medium_seed123_s29
ga,medium_seed123,30,557587550.8502722,3.328640728981456,57.05428395569025,17676.23881302,0.0,81.12994623184204,8107,True,medium,3600,medium_seed123_s30
ga,medium_seed456,1,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,105.62168502807616,11153,True,medium,3600,medium_seed456_s1
ga,medium_seed456,2,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,75.45010995864868,7949,True,medium,3600,medium_seed456_s2
ga,medium_seed456,3,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,77.78421449661255,8194,True,medium,3600,medium_seed456_s3
ga,medium_seed456,4,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,86.0623230934143,9147,True,medium,3600,medium_seed456_s4
ga,medium_seed456,5,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,90.96755051612854,9552,True,medium,3600,medium_seed456_s5
ga,medium_seed456,6,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,85.86107230186462,9071,True,medium,3600,medium_seed456_s6
ga,medium_seed456,7,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,65.68858313560486,6904,True,medium,3600,medium_seed456_s7
ga,medium_seed456,8,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,91.4875316619873,9710,True,medium,3600,medium_seed456_s8
ga,medium_seed456,9,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,69.95668578147888,7381,True,medium,3600,medium_seed456_s9
ga,medium_seed456,10,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,85.55355262756348,9146,True,medium,3600,medium_seed456_s10
ga,medium_seed456,11,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,91.67416429519652,9550,True,medium,3600,medium_seed456_s11
ga,medium_seed456,12,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,84.6580855846405,8833,True,medium,3600,medium_seed456_s12
ga,medium_seed456,13,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,79.82901906967163,8423,True,medium,3600,medium_seed456_s13
ga,medium_seed456,14,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,72.85201048851013,7705,True,medium,3600,medium_seed456_s14
ga,medium_seed456,15,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,85.4682183265686,9072,True,medium,3600,medium_seed456_s15
ga,medium_seed456,16,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,88.67352294921875,9308,True,medium,3600,medium_seed456_s16
ga,medium_seed456,17,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,88.04592633247375,9230,True,medium,3600,medium_seed456_s17
ga,medium_seed456,18,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,108.87092804908752,11397,True,medium,3600,medium_seed456_s18
ga,medium_seed456,19,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,79.00107264518738,8265,True,medium,3600,medium_seed456_s19
ga,medium_seed456,20,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,86.61654376983643,9227,True,medium,3600,medium_seed456_s20
ga,medium_seed456,21,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,76.9310212135315,8182,True,medium,3600,medium_seed456_s21
ga,medium_seed456,22,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,64.24573373794556,6738,True,medium,3600,medium_seed456_s22
ga,medium_seed456,23,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,107.58351063728333,11476,True,medium,3600,medium_seed456_s23
ga,medium_seed456,24,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,82.99237084388733,8748,True,medium,3600,medium_seed456_s24
ga,medium_seed456,25,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,87.1581506729126,9225,True,medium,3600,medium_seed456_s25
ga,medium_seed456,26,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,75.45880699157715,8026,True,medium,3600,medium_seed456_s26
ga,medium_seed456,27,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,79.67369103431702,8504,True,medium,3600,medium_seed456_s27
ga,medium_seed456,28,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,71.27180576324463,8019,True,medium,3600,medium_seed456_s28
ga,medium_seed456,29,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,61.06263875961304,8190,True,medium,3600,medium_seed456_s29
ga,medium_seed456,30,555143346.2972611,3.399011304876867,56.84970990595867,17820.384133790027,0.0,64.26129174232483,8584,True,medium,3600,medium_seed456_s30
ga,large_seed42,1,1633508937.4147625,18.120195043809968,65.69093758225307,68682.04364145569,0.0,609.1328377723694,16109,True,large,19200,large_seed42_s1
ga,large_seed42,2,1630492684.4946642,18.27138503435085,65.70974615564027,69224.47064961302,0.0,615.7191197872162,16118,True,large,19200,large_seed42_s2
ga,large_seed42,3,1613392820.7083905,19.128517480662044,64.07796871793401,60899.56075508262,0.0,660.771886587143,16110,True,large,19200,large_seed42_s3
ga,large_seed42,4,1606009335.0988522,19.498615462839368,64.23920325291412,63913.53983830092,0.0,756.7869408130646,16120,True,large,19200,large_seed42_s4
ga,large_seed42,5,1616947913.1442585,18.95031810349134,64.53686452593107,63800.160461551546,0.0,760.8279893398285,16125,True,large,19200,large_seed42_s5
ga,large_seed42,6,1616903616.1120267,18.952538496827547,64.49143559917681,63632.6726262159,0.0,763.6114709377289,16110,True,large,19200,large_seed42_s6
ga,large_seed42,7,1613640785.6435702,19.116088212561056,64.24263558320959,62541.87245240785,0.0,763.1281716823578,16124,True,large,19200,large_seed42_s7
ga,large_seed42,8,1616185302.0899692,18.98854406170462,65.01521312079761,67420.65556682182,0.0,737.6686861515045,16120,True,large,19200,large_seed42_s8
ga,large_seed42,9,1632578246.9100332,18.166846001913942,65.20107777215044,65003.00418210828,0.0,608.2156383991241,16117,True,large,19200,large_seed42_s9
ga,large_seed42,10,1620506114.13547,18.771962909661536,65.14729463242482,67369.75109375473,0.0,609.9941363334656,16119,True,large,19200,large_seed42_s10
ga,large_seed42,11,1603584697.1335857,19.620150692392265,64.30010734252252,64854.26407184519,0.0,672.7963130474091,16115,True,large,19200,large_seed42_s11
ga,large_seed42,12,1621317386.979951,18.73129777416648,64.98939798209169,66146.12851487461,0.0,733.2066097259521,16114,True,large,19200,large_seed42_s12
ga,large_seed42,13,1631005379.072785,18.2456861654331,65.5360805669076,68000.71286302064,0.0,705.5032179355621,16120,True,large,19200,large_seed42_s13
ga,large_seed42,14,1635927068.166079,17.998985989031414,66.15865983894982,71498.54833588656,0.0,629.338853597641,16125,True,large,19200,large_seed42_s14
ga,large_seed42,15,1603966575.1392317,19.60100901774134,65.25456531910034,71871.06616556793,0.0,704.4020884037018,16125,True,large,19200,large_seed42_s15
ga,large_seed42,16,1627623711.986766,18.415192578950617,65.17577071990411,66271.541162038,0.0,773.7004489898682,16118,True,large,19200,large_seed42_s16
ga,large_seed42,17,1628485728.448203,18.37198391439124,65.96675056506622,71745.33948236666,0.0,1253.293207168579,16111,True,large,19200,large_seed42_s17
ga,large_seed42,18,1631003712.046949,18.245769725276062,65.58031226781411,68408.91569474379,0.0,1206.0505685806274,16133,True,large,19200,large_seed42_s18
ga,large_seed42,19,1606199138.9223185,19.48910152649693,64.1071641550443,63089.44673933135,0.0,1211.6079216003418,16110,True,large,19200,large_seed42_s19
ga,large_seed42,20,1600036783.943316,19.79799020913254,64.08811967768489,64015.16438946703,0.0,994.1405513286592,16120,True,large,19200,large_seed42_s20
ga,large_seed42,21,1637962262.7166162,17.89697165104462,65.88609200045929,68805.25036926894,0.0,668.6286268234253,16116,True,large,19200,large_seed42_s21
ga,large_seed42,22,1630077279.5403306,18.29220725078298,65.23140895918101,65921.57298072029,0.0,634.4560813903809,16119,True,large,19200,large_seed42_s22
ga,large_seed42,23,1634799285.275669,18.055516223414973,66.21804515065463,72124.27842554828,0.0,743.596893787384,16120,True,large,19200,large_seed42_s23
ga,large_seed42,24,1626058315.378744,18.493658246329677,65.72565678744569,70337.8971360959,0.0,669.3955764770508,16117,True,large,19200,large_seed42_s24
ga,large_seed42,25,1614131701.3396893,19.091481012363072,64.36030580132224,63145.99759822407,0.0,640.864691734314,16117,True,large,19200,large_seed42_s25
ga,large_seed42,26,1636858152.9123728,17.952315269528114,66.42065934859541,72782.01116973675,0.0,647.2261929512024,16123,True,large,19200,large_seed42_s26
ga,large_seed42,27,1627688609.8690584,18.41193956586788,65.42403183785494,67817.73866029341,0.0,926.858447790146,16115,True,large,19200,large_seed42_s27
ga,large_seed42,28,1645146768.6622236,17.53684754516496,66.77569240672413,73947.9610444996,0.0,1387.4248473644257,16120,True,large,19200,large_seed42_s28
ga,large_seed42,29,1620892027.0458715,18.752618984991148,65.09156163913318,66708.67042516658,0.0,1145.441300868988,16120,True,large,19200,large_seed42_s29
ga,large_seed42,30,1598927989.1813068,19.853568661610087,63.956210905005165,63434.39601409106,0.0,1143.6293330192566,16119,True,large,19200,large_seed42_s30
ga,large_seed123,1,1602586950.5187554,19.14832246578998,64.30312693283167,65046.68206273666,0.0,1410.6633496284485,16118,True,large,19200,large_seed123_s1
ga,large_seed123,2,1614067138.9656923,18.56913860681544,65.49846454075976,71376.7455173656,0.0,1595.6057448387146,16118,True,large,19200,large_seed123_s2
ga,large_seed123,3,1613142646.0592504,18.61577994651317,65.66449649082183,72780.08174974444,0.0,903.6176297664642,16111,True,large,19200,large_seed123_s3
ga,large_seed123,4,1603516108.5612955,19.101445766582213,64.72487732157866,68176.6746184621,0.0,689.7154626846313,16119,True,large,19200,large_seed123_s4
ga,large_seed123,5,1585505986.1571753,20.01006954421763,64.27467169094413,68597.29014565374,0.0,2128.120905637741,16108,True,large,19200,large_seed123_s5
ga,large_seed123,6,1626807975.6225872,17.92635412852809,66.08146247168547,72694.08229969605,0.0,749.9472434520721,16122,True,large,19200,large_seed123_s6
ga,large_seed123,7,1606457854.7933233,18.95303252905872,64.50830686986741,65744.39176479467,0.0,703.7912938594818,16115,True,large,19200,large_seed123_s7
ga,large_seed123,8,1611683305.122589,18.68940475843692,64.47238810691856,64627.67800532428,0.0,736.0736742019653,16127,True,large,19200,large_seed123_s8
ga,large_seed123,9,1618542109.654487,18.343373080028677,65.88461008106785,73378.6663835192,0.0,787.0347065925598,16125,True,large,19200,large_seed123_s9
ga,large_seed123,10,1576485018.3726723,20.46518393169161,63.789841344527154,66962.83304947862,0.0,785.9630815982819,16123,True,large,19200,large_seed123_s10
ga,large_seed123,11,1597533998.053862,19.403247593662154,64.3969114189276,66836.18901608826,0.0,785.7027263641357,16116,True,large,19200,large_seed123_s11
ga,large_seed123,12,1611866469.5089996,18.6801639818906,64.81213632435846,67013.19750946386,0.0,1733.2563908100128,16122,True,large,19200,large_seed123_s12
ga,large_seed123,13,1605652773.3125322,18.99364947546067,64.74297292870031,67844.27594326231,0.0,3413.4261021614075,16112,True,large,19200,large_seed123_s13
ga,large_seed123,14,1586547470.141565,19.95752591952652,64.6718158384331,71479.30349077462,0.0,1377.2648968696594,16118,True,large,19200,large_seed123_s14
